,score,protected_class,label
1361,0.605,0,1
1362,0.635,0,1
1363,0.81,0,1
1364,0.54,0,1
1365,0.15,0,0
1366,0.97,0,1
1367,0.4,0,1
1368,0.02,0,0
1369,0.53,0,1
1370,0.24,0,0
1371,0.34,0,1
1372,0.73,0,0
1373,0.1,0,0
1374,0.57,0,1
1375,0.53,0,1
1376,0.96,0,1
1377,0.295,0,0
1378,0.935,0,1
1379,0.595,0,1
1380,0.95,0,1
1381,0.575,0,1
1382,0.105,0,0
1383,0.48,0,1
1384,0.195,0,0
1385,0.21,0,0
1386,0.965,0,1
1387,0.355,0,1
1388,0.15,0,0
1389,0.035,0,0
1390,0.9,0,1
1391,0.675,0,1
1392,0.7,0,1
1393,0.495,0,1
1394,0.515,0,1
1395,0.93,0,1
1396,0.865,0,1
1397,0.585,0,1
1398,0.635,0,1
1399,0.94,0,1
1400,0.2,0,1
1401,0.635,0,1
1402,0.245,0,1
1403,0.335,0,1
1404,0.335,0,0
1405,0.27,0,1
1406,0.855,0,1
1407,0.685,0,0
1408,0.35,0,0
1409,0.815,0,1
1410,0.2,0,0
1411,0.075,0,0
1412,0.245,0,0
1413,0.035,0,0
1414,0.1,0,0
1415,0.455,0,1
1416,0.19,0,0
1417,0.78,0,1
1418,0.47,0,0
1419,0.375,0,0
1420,0.15,0,0
1421,0.615,0,1
1422,0.285,0,0
1423,0.83,0,1
1424,0.065,0,0
1425,0.665,0,1
1426,0.315,0,0
1427,0.815,0,1
1428,0.77,0,1
1429,0.625,0,0
1430,0.63,0,1
1431,0.695,0,1
1432,0.81,0,1
1433,0.47,0,1
1434,0.29,0,0
1435,0.205,0,1
1436,0.565,0,1
1437,0.285,0,1
1438,0.47,0,1
1439,0.03,0,0
1440,0.495,0,1
1441,0.62,0,1
1442,0.025,0,0
1443,0.425,0,1
1444,0.055,0,0
1445,0.465,0,0
1446,0.345,0,1
1447,0.465,0,1
1448,0.52,0,1
1449,0.16,0,1
1450,0.485,0,1
1451,0.235,0,0
1452,0.015,0,0
1453,0.77,0,1
1454,0.045,0,0
1455,0.325,0,1
1456,0.12,0,0
1457,0.03,0,0
1458,0.57,0,1
1459,0.9,0,1
1460,0.765,0,1
1461,0.12,0,0
1462,0.945,0,1
1463,0.73,0,1
1464,0.265,0,0
1465,0.54,0,1
1466,0.29,0,1
1467,0.115,0,1
1468,0.4,0,1
1469,0.565,0,1
1470,0.095,0,0
1471,0.2,0,0
1472,0.765,0,1
1473,0.44,0,1
1474,0.135,0,0
1475,0.375,0,0
1476,0.24,0,1
1477,0.19,0,0
1478,0.435,0,0
1479,0.415,0,1
1480,0.39,0,1
1481,0.34,1,0
1482,0.32,0,1
1483,0.15,0,0
1484,0.59,0,1
1485,0.135,0,0
1486,0.715,0,1
1487,0.51,0,1
1488,0.39,0,1
1489,0.34,0,1
1490,0.93,0,1
1491,0.805,0,1
1492,0.01,0,0
1493,0.05,0,0
1494,0.945,0,1
1495,0.77,0,1
1496,0.445,1,1
1497,0.105,0,0
1498,0.35,0,1
1499,0.47,0,0
1500,0.895,0,1
1501,0.39,0,1
1502,0.34,1,1
1503,0.485,0,1
1504,0.41,1,1
1505,0.69,0,1
1506,0.315,0,1
1507,0.93,0,1
1508,0.43,0,1
1509,0.585,0,1
1510,0.08,0,0
1511,0.915,0,1
1512,0.3,0,1
1513,0.38,0,0
1514,0.265,0,1
1515,0.145,0,0
1516,0.805,0,1
1517,0.15,0,0
1518,0.24,0,0
1519,0.955,0,1
1520,0.34,0,0
1521,0.705,0,1
1522,0.405,0,1
1523,0.07,0,0
1524,0.8,0,1
1525,0.66,0,1
1526,0.29,0,1
1527,0.52,0,1
1528,0.23,0,0
1529,0.49,0,1
1530,0.105,0,0
1531,0.945,0,1
1532,0.055,0,0
1533,0.34,0,1
1534,0.115,0,0
1535,0.235,0,0
1536,0.15,0,0
1537,0.79,0,1
1538,0.55,0,1
1539,0.62,0,1
1540,0.21,0,0
1541,0.79,0,1
1542,0.325,0,0
1543,0.28,0,1
1544,0.19,0,0
1545,0.01,0,0
1546,0.27,0,1
1547,0.945,0,1
1548,0.945,0,0
1549,0.57,0,1
1550,0.875,0,1
1551,0.135,0,1
1552,0.295,0,1
1553,0.14,0,0
1554,0.115,0,0
1555,0.555,0,1
1556,0.975,0,1
1557,0.36,0,1
1558,0.01,0,0
1559,0.16,0,0
1560,0.96,0,1
1561,0.555,0,0
1562,0.375,0,1
1563,0.43,0,1
1564,0.325,0,0
1565,0.33,0,1
1566,0.975,0,1
1567,0.37,0,1
1568,0.6,0,1
1569,0.14,0,0
1570,0.675,0,1
1571,0.06,0,0
1572,0.035,0,0
1573,0.115,0,0
1574,0.29,0,1
1575,0.25,0,1
1576,0.26,0,1
1577,0.38,0,1
1578,0.72,0,1
1579,0.61,0,1
1580,0.345,0,1
1581,0.79,0,1
1582,0.225,0,1
1583,0.65,0,1
1584,0.98,0,1
1585,0.06,0,0
1586,0.36,0,1
1587,0.74,0,1
1588,0.43,0,1
1589,0.66,0,1
1590,0.525,0,1
1591,0.77,0,1
1592,0.535,0,0
1593,0.475,0,1
1594,0.465,0,1
1595,0.38,0,0
1596,0.77,0,1
1597,0.845,0,1
1598,0.535,0,1
1599,0.745,0,1
1600,0.075,0,0
1601,0.945,0,1
1602,0.835,0,1
1603,0.81,0,1
1604,0.915,0,0
1605,0.76,0,1
1606,0.295,0,0
1607,0.55,0,1
1608,0.035,0,0
1609,0.705,0,1
1610,0.305,0,1
1611,0.66,0,1
1612,0.855,0,1
1613,0.36,1,1
1614,0.705,0,1
1615,0.375,0,1
1616,0.845,0,1
1617,0.59,0,1
1618,0.94,0,1
1619,0.935,0,1
1620,0.985,0,1
1621,0.28,0,0
1622,0.3,0,1
1623,0.465,0,1
1624,0.695,0,0
1625,0.435,0,1
1626,0.5,0,1
1627,0.11,0,1
1628,0.37,0,0
1629,0.14,0,1
1630,0.215,0,1
1631,0.24,0,1
1632,0.22,0,0
1633,0.515,0,1
1634,0.94,0,1
1635,0.325,0,1
1636,0.155,0,0
1637,0.96,0,1
1638,0.06,0,0
1639,0.985,0,1
1640,0.37,0,1
1641,0.6,0,1
1642,0.975,0,0
1643,0.835,0,1
1644,0.65,0,1
1645,0.18,0,0
1646,0.84,0,1
1647,0.155,0,0
1648,0.45,0,1
1649,0.66,0,1
1650,0.685,0,1
1651,0.945,0,1
1652,0.4,0,1
1653,0.955,0,1
1654,0.11,0,1
1655,0.7,0,1
1656,0.865,0,1
1657,0.45,0,1
1658,0.27,0,1
1659,0.02,0,0
1660,0.78,0,1
1661,0.12,0,1
1662,0.64,0,1
1663,0.405,0,1
1664,0.17,0,0
1665,0.495,0,0
1666,0.07,0,0
1667,0.45,0,1
1668,0.675,0,1
1669,0.75,0,1
1670,0.75,0,1
1671,0.305,0,1
1672,0.57,0,1
1673,0.945,0,1
1674,0.455,0,1
1675,0.65,0,1
1676,0.95,0,1
1677,0.52,0,1
1678,0.285,0,0
1679,0.4,0,1
1680,0.72,0,1
1681,0.2,0,0
1682,0.38,0,1
1683,0.95,0,1
1684,0.55,0,1
1685,0.51,0,1
1686,0.49,0,1
1687,0.055,0,0
1688,0.13,0,1
1689,0.77,0,1
1690,0.43,0,1
1691,0.2,0,1
1692,0.19,0,0
1693,0.265,0,0
1694,0.38,0,0
1695,0.1,0,1
1696,0.215,1,1
1697,0.98,0,1
1698,0.155,0,0
1699,0.465,0,1
1700,0.815,0,1
1701,0.285,0,1
1702,0.9,0,1
1703,0.855,0,1
1704,0.08,0,0
1705,0.06,0,0
1706,0.61,0,1
1707,0.16,0,1
1708,0.54,0,1
1709,0.69,0,1
1710,0.29,0,0
1711,0.47,0,0
1712,0.915,0,1
1713,0.495,0,1
1714,0.735,0,1
1715,0.85,0,1
1716,0.31,0,0
1717,0.34,0,0
1718,0.755,0,1
1719,0.935,0,1
1720,0.59,0,1
1721,0.135,0,0
1722,0.29,0,0
1723,0.655,0,1
1724,0.85,0,1
1725,0.935,0,1
1726,0.975,0,1
1727,0.185,0,1
1728,0.23,0,0
1729,0.45,1,1
1730,0.02,0,0
1731,0.15,0,0
1732,0.58,0,1
1733,0.77,0,1
1734,0.805,0,1
1735,0.13,0,0
1736,0.08,0,0
1737,0.04,0,0
1738,0.195,0,0
1739,0.575,0,1
1740,0.36,0,1
1741,0.26,0,1
1742,0.105,0,0
1743,0.56,0,1
1744,0.975,0,1
1745,0.98,0,1
1746,0.06,0,0
1747,0.31,0,1
1748,0.7,0,1
1749,0.705,0,1
1750,0.295,0,0
1751,0.52,0,1
1752,0.38,0,1
1753,0.15,0,0
1754,0.74,0,1
1755,0.02,0,0
1756,0.39,0,1
1757,0.805,0,1
1758,0.19,0,0
1759,0.5,0,1
1760,0.32,0,1
1761,0.78,0,1
1762,0.66,0,1
1763,0.65,0,1
1764,0.875,0,1
1765,0.695,0,1
1766,0.595,0,1
1767,0.865,0,1
1768,0.47,0,1
1769,0.2,0,0
1770,0.77,0,1
1771,0.265,0,1
1772,0.42,0,1
1773,0.385,0,0
1774,0.47,0,1
1775,0.48,0,1
1776,0.5,0,1
1777,0.24,0,1
1778,0.04,0,0
1779,0.66,0,1
1780,0.245,0,1
1781,0.11,0,1
1782,0.945,0,1
1783,0.54,0,1
1784,0.765,0,1
1785,0.12,0,0
1786,0.505,0,0
1787,0.89,0,1
1788,0.455,0,1
1789,0.455,0,1
1790,0.555,0,1
1791,0.615,0,0
1792,0.09,0,0
1793,0.975,0,1
1794,0.07,0,0
1795,0.35,1,0
1796,0.935,0,1
1797,0.75,0,1
1798,0.54,1,1
1799,0.64,0,1
1800,0.01,0,0
1801,0.015,0,0
1802,0.795,0,1
1803,0.555,0,0
1804,0.15,1,1
1805,0.905,1,1
1806,0.055,0,0
1807,0.47,0,1
1808,0.055,0,0
1809,0.09,0,0
1810,0.2,0,1
1811,0.1,0,0
1812,0.935,0,1
1813,0.38,0,0
1814,0.14,0,0
1815,0.695,0,1
1816,0.875,0,1
1817,0.37,0,1
1818,0.885,0,1
1819,0.93,0,1
1820,0.22,0,1
1821,0.59,0,1
1822,0.855,0,1
1823,0.585,0,1
1824,0.98,0,1
1825,0.235,0,0
1826,0.795,0,1
1827,0.27,0,1
1828,0.52,0,1
1829,0.175,0,0
1830,0.015,0,0
1831,0.02,0,0
1832,0.285,0,1
1833,0.365,0,1
1834,0.05,0,0
1835,0.975,0,1
1836,0.47,0,1
1837,0.495,0,1
1838,0.845,0,1
1839,0.9,0,1
1840,0.885,0,1
1841,0.515,0,1
1842,0.675,0,1
1843,0.13,0,0
1844,0.635,0,1
1845,0.43,0,1
1846,0.755,0,1
1847,0.68,0,1
1848,0.58,0,1
1849,0.22,0,0
1850,0.6,0,1
1851,0.265,0,0
1852,0.665,1,1
1853,0.8,0,1
1854,0.74,0,1
1855,0.485,0,1
1856,0.47,0,1
1857,0.835,0,1
1858,0.61,0,1
1859,0.145,0,0
1860,0.945,0,1
1861,0.625,1,1
1862,0.625,0,0
1863,0.03,1,0
1864,0.88,0,1
1865,0.515,0,1
1866,0.61,0,1
1867,0.7,0,1
1868,0.69,0,1
1869,0.19,0,1
1870,0.275,0,0
1871,0.54,0,1
1872,0.255,0,0
1873,0.735,0,1
1874,0.145,0,1
1875,0.06,0,0
1876,0.55,0,1
1877,0.31,0,1
1878,0.68,0,1
1879,0.74,0,1
1880,0.46,0,1
1881,0.12,0,0
1882,0.98,0,1
1883,0.145,0,0
1884,0.15,0,1
1885,0.77,0,1
1886,0.41,0,1
1887,0.635,0,1
1888,0.905,0,1
1889,0.77,0,1
1890,0.48,0,1
1891,0.05,0,0
1892,0.07,0,0
1893,0.46,0,1
1894,0.29,0,1
1895,0.95,0,1
1896,0.29,1,1
1897,0.96,0,1
1898,0.935,0,1
1899,0.69,0,1
1900,0.27,0,1
1901,0.915,0,1
1902,0.36,0,0
1903,0.865,0,1
1904,0.455,0,1
1905,0.24,0,0
1906,0.345,0,1
1907,0.18,0,0
1908,0.84,0,1
1909,0.18,0,0
1910,0.99,0,1
1911,0.945,0,1
1912,0.465,0,1
1913,0.34,0,1
1914,0.78,0,1
1915,0.64,0,1
1916,0.675,0,0
1917,0.785,0,1
1918,0.38,0,1
1919,0.49,0,1
1920,0.07,0,1
1921,0.795,0,1
1922,0.34,0,0
1923,0.15,0,0
1924,0.25,0,1
1925,0.36,0,0
1926,0.81,0,1
1927,0.29,0,0
1928,0.975,0,1
1929,0.355,0,1
1930,0.7,0,1
1931,0.675,0,1
1932,0.745,0,1
1933,0.285,0,0
1934,0.78,0,1
1935,0.01,0,0
1936,0.905,0,1
1937,0.35,1,0
1938,0.93,0,1
1939,0.12,0,1
1940,0.38,0,1
1941,0.905,0,1
1942,0.075,0,0
1943,0.08,0,0
1944,0.79,0,1
1945,0.86,0,1
1946,0.53,0,1
1947,0.84,0,1
1948,0.3,0,1
1949,0.02,0,0
1950,0.175,0,0
1951,0.325,0,1
1952,0.805,0,1
1953,0.95,0,1
1954,0.195,0,1
1955,0.79,0,1
1956,0.74,0,1
1957,0.59,0,1
1958,0.49,0,1
1959,0.52,0,1
1960,0.75,0,1
1961,0.18,0,1
1962,0.72,0,1
1963,0.805,0,1
1964,0.14,0,0
1965,0.705,1,1
1966,0.58,1,0
1967,0.17,0,0
1968,0.585,0,1
1969,0.31,0,0
1970,0.15,0,0
1971,0.31,0,1
1972,0.98,0,1
1973,0.285,0,1
1974,0.465,0,1
1975,0.79,0,1
1976,0.7,0,1
1977,0.275,0,1
1978,0.14,0,1
1979,0.485,0,1
1980,0.91,0,1
1981,0.35,0,1
1982,0.7,0,1
1983,0.565,0,1
1984,0.32,0,0
1985,0.135,0,0
1986,0.795,0,1
1987,0.015,0,0
1988,0.295,0,1
1989,0.35,0,1
1990,0.45,0,1
1991,0.975,0,1
1992,0.28,0,1
1993,0.42,0,1
1994,0.17,0,1
1995,0.585,0,1
1996,0.38,0,1
1997,0.715,0,1
1998,0.715,0,1
1999,0.655,0,1
2000,0.965,0,1
2001,0.93,0,1
2002,0.9,0,1
2003,0.985,1,1
2004,0.695,0,1
2005,0.53,0,1
2006,0.46,0,1
2007,0.855,0,1
2008,0.63,0,1
2009,0.85,0,1
2010,0.035,0,0
2011,0.885,0,0
2012,0.965,0,1
2013,0.225,0,0
2014,0.465,0,1
2015,0.985,0,1
2016,0.855,0,1
2017,0.275,0,0
2018,0.78,0,1
2019,0.865,0,1
2020,0.025,0,0
2021,0.08,0,0
2022,0.6,0,1
2023,0.805,0,1
2024,0.14,0,0
2025,0.065,0,0
2026,0.24,0,0
2027,0.795,0,1
2028,0.93,0,1
2029,0.105,0,0
2030,0.08,0,0
2031,0.01,0,0
2032,0.98,0,1
2033,0.3,0,1
2034,0.56,1,1
2035,0.9,0,1
2036,0.39,0,0
2037,0.255,0,0
2038,0.21,0,0
2039,0.93,0,1
2040,0.86,0,0
2041,0.63,0,1
2042,0.875,0,1
2043,0.83,0,1
2044,0.355,0,1
2045,0.14,0,0
2046,0.14,0,0
2047,0.2,0,0
2048,0.34,0,1
2049,0.77,0,1
2050,0.74,0,1
2051,0.455,0,1
2052,0.41,0,1
2053,0.945,0,1
2054,0.98,0,1
2055,0.58,0,1
2056,0.23,0,0
2057,0.82,0,1
2058,0.325,0,1
2059,0.985,0,1
2060,0.59,0,1
2061,0.795,0,1
2062,0.16,0,0
2063,0.27,0,0
2064,0.01,0,0
2065,0.975,0,1
2066,0.555,0,1
2067,0.295,0,1
2068,0.93,0,1
2069,0.92,1,1
2070,0.7,0,1
2071,0.21,0,0
2072,0.82,0,1
2073,0.01,0,1
2074,0.45,0,1
2075,0.105,0,1
2076,0.425,0,1
2077,0.88,0,1
2078,0.06,0,0
2079,0.94,0,1
2080,0.18,0,0
2081,0.565,0,1
2082,0.14,0,0
2083,0.07,0,0
2084,0.945,0,1
2085,0.63,0,1
2086,0.24,0,1
2087,0.53,0,1
2088,0.62,0,1
2089,0.345,0,1
2090,0.14,0,0
2091,0.065,0,0
2092,0.795,0,1
2093,0.49,0,0
2094,0.665,0,1
2095,0.785,0,1
2096,0.02,0,0
2097,0.385,0,0
2098,0.01,0,0
2099,0.455,0,1
2100,0.69,0,1
2101,0.56,0,1
2102,0.14,0,0
2103,0.19,0,1
2104,0.65,0,1
2105,0.87,0,1
2106,0.845,0,1
2107,0.29,0,1
2108,0.42,0,0
2109,0.945,0,1
2110,0.175,0,0
2111,0.205,0,1
2112,0.25,0,0
2113,0.62,0,1
2114,0.675,0,1
2115,0.645,0,1
2116,0.66,0,1
2117,0.81,0,1
2118,0.145,0,0
2119,0.975,0,1
2120,0.88,0,1
2121,0.05,0,0
2122,0.575,0,1
2123,0.65,0,1
2124,0.46,1,1
2125,0.2,0,1
2126,0.95,0,1
2127,0.695,0,1
2128,0.81,0,1
2129,0.6,0,1
2130,0.545,0,1
2131,0.65,0,1
2132,0.415,0,1
2133,0.55,0,1
2134,0.22,0,0
2135,0.055,0,0
2136,0.935,0,1
2137,0.495,1,1
2138,0.6,0,1
2139,0.845,0,1
2140,0.04,0,0
2141,0.95,1,1
2142,0.71,0,1
2143,0.575,0,1
2144,0.6,0,1
2145,0.435,0,0
2146,0.94,0,1
2147,0.32,0,1
2148,0.955,0,1
2149,0.31,0,0
2150,0.695,0,1
2151,0.875,0,1
2152,0.14,0,0
2153,0.05,0,0
2154,0.63,1,1
2155,0.14,0,0
2156,0.135,0,0
2157,0.43,0,1
2158,0.07,0,0
2159,0.35,0,1
2160,0.875,0,1
2161,0.87,0,1
2162,0.975,0,1
2163,0.24,0,0
2164,0.57,0,0
2165,0.49,0,0
2166,0.69,1,1
2167,0.07,0,0
2168,0.175,0,0
2169,0.63,0,1
2170,0.92,0,1
2171,0.47,0,1
2172,0.14,0,0
2173,0.545,0,0
2174,0.645,0,1
2175,0.97,0,1
2176,0.28,0,1
2177,0.585,0,1
2178,0.03,0,0
2179,0.47,0,1
2180,0.315,0,1
2181,0.805,0,1
2182,0.9,0,1
2183,0.28,0,1
2184,0.39,0,1
2185,0.225,0,0
2186,0.665,0,1
2187,0.08,0,0
2188,0.03,0,0
2189,0.805,0,1
2190,0.15,0,0
2191,0.07,0,0
2192,0.05,0,0
2193,0.02,0,0
2194,0.35,0,1
2195,0.935,0,1
2196,0.16,0,0
2197,0.815,0,1
2198,0.16,0,0
2199,0.565,0,1
2200,0.24,0,0
2201,0.025,0,1
2202,0.04,0,1
2203,0.35,0,1
2204,0.075,0,1
2205,0.59,0,1
2206,0.985,0,1
2207,0.14,0,0
2208,0.23,0,1
2209,0.21,0,0
2210,0.82,0,1
2211,0.46,0,1
2212,0.265,0,1
2213,0.015,0,0
2214,0.54,1,1
2215,0.64,0,1
2216,0.155,0,0
2217,0.35,0,1
2218,0.715,0,1
2219,0.31,0,1
2220,0.535,0,1
2221,0.3,0,1
2222,0.67,0,1
2223,0.24,0,0
2224,0.66,0,1
2225,0.315,0,0
2226,0.02,0,0
2227,0.15,0,1
2228,0.11,0,0
2229,0.57,0,1
2230,0.64,0,1
2231,0.485,0,1
2232,0.36,0,1
2233,0.05,0,0
2234,0.37,0,0
2235,0.465,0,1
2236,0.86,0,1
2237,0.59,0,1
2238,0.005,0,0
2239,0.59,0,1
2240,0.945,0,1
2241,0.055,0,0
2242,0.98,0,1
2243,0.38,0,1
2244,0.565,0,1
2245,0.43,0,0
2246,0.32,0,1
2247,0.55,0,1
2248,0.945,0,1
2249,0.185,0,1
2250,0.975,0,1
2251,0.195,0,0
2252,0.21,0,0
2253,0.765,0,1
2254,0.27,0,1
2255,0.985,0,1
2256,0.535,0,1
2257,0.95,0,1
2258,0.73,0,1
2259,0.365,0,1
2260,0.325,0,0
2261,0.64,0,1
2262,0.65,0,1
2263,0.935,0,1
2264,0.81,0,1
2265,0.235,0,1
2266,0.575,0,1
2267,0.125,0,0
2268,0.39,1,1
2269,0.865,0,1
2270,0.55,0,1
2271,0.59,0,1
2272,0.895,0,1
2273,0.41,0,1
2274,0.515,0,0
2275,0.285,0,1
2276,0.77,0,1
2277,0.195,0,0
2278,0.91,0,1
2279,0.92,0,1
2280,0.865,0,1
2281,0.21,0,0
2282,0.445,0,1
2283,0.795,0,1
2284,0.445,0,0
2285,0.05,0,0
2286,0.31,0,0
2287,0.935,0,1
2288,0.745,0,1
2289,0.92,0,1
2290,0.33,0,0
2291,0.205,0,0
2292,0.57,0,1
2293,0.135,0,0
2294,0.34,1,1
2295,0.05,0,0
2296,0.835,0,1
2297,0.595,0,1
2298,0.62,0,1
2299,0.985,1,1
2300,0.03,0,0
2301,0.015,0,0
2302,0.36,0,0
2303,0.63,0,1
2304,0.7,0,1
2305,0.835,0,1
2306,0.665,0,1
2307,0.52,0,1
2308,0.895,0,1
2309,0.5,0,0
2310,0.495,0,0
2311,0.14,0,0
2312,0.255,0,0
2313,0.86,0,1
2314,0.2,0,0
2315,0.115,0,0
2316,0.81,0,1
2317,0.1,0,0
2318,0.35,0,1
2319,0.35,0,1
2320,0.09,0,0
2321,0.945,0,1
2322,0.21,0,0
2323,0.65,1,1
2324,0.03,0,0
2325,0.365,0,1
2326,0.745,0,0
2327,0.72,0,1
2328,0.44,0,1
2329,0.72,0,1
2330,0.18,0,0
2331,0.52,0,1
2332,0.18,0,0
2333,0.285,0,1
2334,0.38,0,1
2335,0.26,0,0
2336,0.675,0,1
2337,0.325,0,0
2338,0.22,0,0
2339,0.32,0,0
2340,0.44,0,1
2341,0.475,0,1
2342,0.18,0,0
2343,0.53,0,1
2344,0.15,0,0
2345,0.07,0,0
2346,0.98,0,1
2347,0.05,0,0
2348,0.58,0,1
2349,0.72,0,1
2350,0.74,0,1
2351,0.915,0,1
2352,0.245,0,1
2353,0.04,0,0
2354,0.49,0,1
2355,0.275,0,0
2356,0.96,0,1
2357,0.46,0,1
2358,0.05,0,0
2359,0.79,0,1
2360,0.21,0,0
2361,0.875,0,1
2362,0.245,0,1
2363,0.05,0,0
2364,0.01,0,0
2365,0.485,0,1
2366,0.7,0,1
2367,0.47,0,1
2368,0.21,0,0
2369,0.195,0,0
2370,0.895,0,1
2371,0.76,0,1
2372,0.895,0,1
2373,0.01,0,0
2374,0.88,0,1
2375,0.17,0,0
2376,0.8,0,1
2377,0.115,0,0
2378,0.53,0,1
2379,0.59,0,1
2380,0.945,0,1
2381,0.02,0,1
2382,0.78,0,1
2383,0.37,0,1
2384,0.785,0,1
2385,0.56,0,1
2386,0.435,0,1
2387,0.865,0,1
2388,0.79,0,1
2389,0.29,0,0
2390,0.435,0,1
2391,0.22,0,0
2392,0.17,0,0
2393,0.83,0,1
2394,0.565,0,1
2395,0.075,0,1
2396,0.07,0,0
2397,0.26,0,1
2398,0.795,0,1
2399,0.41,0,1
2400,0.07,0,0
2401,0.465,0,1
2402,0.945,0,1
2403,0.335,0,0
2404,0.275,0,1
2405,0.435,0,1
2406,0.555,0,1
2407,0.06,0,0
2408,0.71,0,1
2409,0.985,0,1
2410,0.445,0,0
2411,0.695,0,1
2412,0.5,0,1
2413,0.93,0,1
2414,0.375,0,1
2415,0.655,0,1
2416,0.61,0,1
2417,0.745,0,1
2418,0.2,0,0
2419,0.77,0,1
2420,0.715,0,1
2421,0.5,0,1
2422,0.695,1,0
2423,0.2,0,0
2424,0.54,0,1
2425,0.29,0,1
2426,0.765,0,1
2427,0.28,0,0
2428,0.36,0,0
2429,0.945,0,1
2430,0.56,0,1
2431,0.805,0,1
2432,0.27,0,1
2433,0.92,0,1
2434,0.885,0,1
2435,0.525,1,1
2436,0.535,0,1
2437,0.76,0,1
2438,0.59,0,1
2439,0.09,0,0
2440,0.625,0,1
2441,0.62,0,1
2442,0.635,0,1
2443,0.31,0,1
2444,0.285,0,1
2445,0.2,0,1
2446,0.01,0,0
2447,0.865,0,1
2448,0.945,0,1
2449,0.07,0,0
2450,0.96,0,1
2451,0.89,0,1
2452,0.5,0,1
2453,0.01,0,0
2454,0.61,0,1
2455,0.12,0,0
2456,0.145,0,0
2457,0.075,0,0
2458,0.975,1,1
2459,0.26,0,0
2460,0.275,0,1
2461,0.945,0,1
2462,0.165,0,0
2463,0.37,0,1
2464,0.25,0,0
2465,0.875,0,1
2466,0.84,0,1
2467,0.185,0,0
2468,0.8,0,1
2469,0.2,0,0
2470,0.32,0,1
2471,0.96,0,1
2472,0.735,0,1
2473,0.345,0,1
2474,0.175,0,0
2475,0.34,0,0
2476,0.47,0,1
2477,0.32,0,1
2478,0.39,0,1
2479,0.2,0,1
2480,0.01,0,0
2481,0.41,0,1
2482,0.895,0,1
2483,0.2,0,0
2484,0.305,0,1
2485,0.635,0,1
2486,0.96,0,1
2487,0.32,0,1
2488,0.555,0,1
2489,0.67,0,1
2490,0.37,0,1
2491,0.28,0,0
2492,0.275,0,1
2493,0.37,0,1
2494,0.89,0,1
2495,0.72,0,1
2496,0.055,0,0
2497,0.865,0,1
2498,0.675,0,1
2499,0.165,0,0
2500,0.975,0,1
2501,0.95,0,1
2502,0.94,0,1
2503,0.37,0,1
2504,0.125,0,0
2505,0.76,0,1
2506,0.87,0,1
2507,0.315,0,1
2508,0.87,0,1
2509,0.73,0,1
2510,0.8,0,1
2511,0.195,0,0
2512,0.88,0,1
2513,0.895,0,1
2514,0.66,0,1
2515,0.485,0,1
2516,0.64,0,1
2517,0.08,0,0
2518,0.45,0,1
2519,0.71,0,1
2520,0.14,0,0
2521,0.47,0,1
2522,0.815,0,1
2523,0.765,0,1
2524,0.5,0,1
2525,0.09,0,0
2526,0.69,0,1
2527,0.095,0,0
2528,0.275,0,0
2529,0.715,0,1
2530,0.71,0,0
2531,0.745,0,1
2532,0.425,0,1
2533,0.41,0,1
2534,0.24,0,0
2535,0.495,0,1
2536,0.285,1,0
2537,0.06,0,0
2538,0.1,0,0
2539,0.44,0,1
2540,0.62,0,1
2541,0.555,0,1
2542,0.935,0,1
2543,0.935,0,1
2544,0.18,0,0
2545,0.06,0,0
2546,0.255,0,0
2547,0.29,0,1
2548,0.6,0,1
2549,0.115,0,0
2550,0.62,0,1
2551,0.79,0,1
2552,0.4,0,1
2553,0.435,0,1
2554,0.57,0,1
2555,0.625,0,1
2556,0.225,0,1
2557,0.24,1,0
2558,0.055,0,1
2559,0.965,0,1
2560,0.39,0,1
2561,0.44,0,1
2562,0.62,0,1
2563,0.815,1,1
2564,0.08,0,0
2565,0.47,0,1
2566,0.29,0,1
2567,0.16,0,1
2568,0.43,0,1
2569,0.15,0,0
2570,0.45,0,1
2571,0.435,0,1
2572,0.8,0,1
2573,0.545,0,1
2574,0.66,0,1
2575,0.835,0,1
2576,0.09,0,0
2577,0.665,0,1
2578,0.98,0,1
2579,0.43,0,0
2580,0.635,0,1
2581,0.57,0,1
2582,0.66,0,0
2583,0.27,0,0
2584,0.24,0,0
2585,0.865,0,1
2586,0.21,0,1
2587,0.56,0,1
2588,0.08,0,0
2589,0.58,0,1
2590,0.805,0,1
2591,0.27,0,0
2592,0.36,0,1
2593,0.975,0,1
2594,0.535,0,0
2595,0.2,0,0
2596,0.48,0,0
2597,0.535,0,1
2598,0.865,0,1
2599,0.895,0,1
2600,0.04,0,0
2601,0.935,0,1
2602,0.27,0,1
2603,0.825,0,1
2604,0.81,0,1
2605,0.76,0,1
2606,0.515,0,1
2607,0.03,0,0
2608,0.325,0,1
2609,0.105,0,0
2610,0.745,0,1
2611,0.42,0,1
2612,0.78,0,1
2613,0.935,0,1
2614,0.01,0,0
2615,0.95,0,1
2616,0.675,0,1
2617,0.485,0,1
2618,0.49,0,1
2619,0.2,0,0
2620,0.325,0,0
2621,0.1,0,0
2622,0.705,0,1
2623,0.905,0,1
2624,0.72,0,1
2625,0.565,1,1
2626,0.465,0,1
2627,0.91,1,1
2628,0.54,0,1
2629,0.57,0,1
2630,0.94,0,1
2631,0.115,0,0
